model,fold,train_end,horizon_days,rmse,mae,mape_pct,mase,nmae,nrmse,pcc,n_samples,best_val_loss,n_params,n_epochs,train_time_s
cmat_tab,2,2016-01-01,165,2106.251543444262,1765.7436706285437,14.232912095023131,2.2227619280760536,0.1336523407737954,0.1594259992105983,0.1549199624604295,3792,0.0382756675903995,623784,6,38.90093541145325
cmat_tab,3,2017-01-01,165,1948.772996541096,1645.430448765493,12.80059657659762,2.133009320572067,0.122062772837162,0.144565597267547,0.2168356668813271,3792,0.0366885858760387,623784,7,56.84630346298218
cmat_tab,4,2018-01-01,165,2749.826133042557,2347.818160302528,19.73648714734324,3.0700814703894044,0.1786321179605872,0.2092186160215529,0.2454884395487336,3792,0.0347453192359319,623784,6,58.76462960243225
cmat_tab,5,2019-01-01,165,2217.6402026818287,1930.7074878464207,16.83923772944563,2.746175598130711,0.1576726642160921,0.1811052379662042,0.2188988472928912,3791,0.0313029942620131,623784,6,70.73201203346252
cmat_tab,6,2020-01-01,165,2358.2696292633927,2030.10480684619,18.39311921144216,2.597519457507111,0.1679426326840757,0.1950904252734969,0.2746895440955935,3791,0.0325831555312982,623784,6,79.0115373134613
cmat_tab,7,2021-01-01,165,2409.7747029336183,2024.845494468808,19.844217692134507,2.4006752838372387,0.1753716950623744,0.2087103808790921,0.2986693571223526,3791,0.0348727908330383,623784,8,118.12670755386353
cmat_tab,8,2022-01-01,165,2755.6459413231137,2324.8110360578507,21.43552541028269,3.148543030806054,0.1933695893280231,0.2292049184825981,0.100454801958321,3791,0.0427842902088606,623784,7,114.91743564605711
cmat_tab,9,2023-01-01,165,2143.4841842733854,1809.7667700330555,14.740256659878009,2.4776369667251865,0.1384315116694331,0.1639580087234482,0.2233283101073699,3791,0.0266811771042369,623784,20,358.2570707798004
cmat_tab,10,2024-01-01,165,2054.610254114438,1641.9777319541963,12.539052221578084,2.3507707407754768,0.1239467696905223,0.1550948584835082,0.1938378809744624,3792,0.029640243143809,623784,10,197.43428659439087
cmat_tab,0,2014-01-01,180,2248.847569757436,1870.7585209311776,15.951150005927024,2.560993389463752,0.144884031041834,0.1741657715090401,0.2455149448027269,4152,0.0609710845874698,2427048,7,45.43816375732422
cmat_tab,1,2015-01-01,180,2037.3305936155816,1727.391522299118,13.881455199346773,2.326062394591113,0.1337695175438469,0.1577712562943118,0.1588029054046353,4152,0.0341505286799653,2427048,6,57.058117628097534
cmat_tab,2,2016-01-01,180,2027.622313825413,1718.0757800269448,13.420915819538036,2.1647751367216466,0.1303492871355258,0.1538343804503681,0.1618770863334379,4152,0.0380791004747152,2427048,7,89.81512498855591
cmat_tab,3,2017-01-01,180,1940.2681098362395,1618.8877160103564,12.52111244357572,2.087601222081154,0.1207175529817251,0.1446823124491542,0.1582672238113766,4152,0.0397560277150521,2427048,6,97.30429029464722
cmat_tab,4,2018-01-01,180,2122.315294138592,1778.7599584913896,14.598264669541718,2.301164336260961,0.1362283178087505,0.1625398868465047,0.2426516673995956,4152,0.0440782396621365,2427048,8,155.43436336517334
cmat_tab,5,2019-01-01,180,2438.485503213185,2143.276665143753,19.11746290808419,3.053922928130837,0.1761621934601192,0.2004262734498279,0.2725077830934251,4151,0.0314980172257884,2427048,6,137.9008071422577
cmat_tab,6,2020-01-01,180,2008.962840728791,1699.2757664521728,15.084823498316288,2.1504559646772496,0.1410788010420853,0.1667899198608954,0.2356273920586404,4151,0.0492189775221049,2427048,6,157.1598618030548
cmat_tab,7,2021-01-01,180,2469.647193659941,2087.774745307983,20.56942552635294,2.483924119171568,0.1821805873559963,0.2155030265186413,0.2452708570149745,4151,0.0323939778907813,2427048,6,176.82546997070312
cmat_tab,8,2022-01-01,180,2493.8571885151946,2079.9170328874065,19.055449934043104,2.8622743173374814,0.1725297842075325,0.2068662527281789,0.193764527158205,4151,0.0421011286638815,2427048,16,520.8926692008972
cmat_tab,9,2023-01-01,180,2238.3506330379723,1903.9110749386443,15.750646258506148,2.616295707330264,0.1466389462228525,0.1723974309653725,0.2229392298821087,4151,0.0244845234854735,2427048,8,288.8191406726837
cmat_tab,10,2024-01-01,180,2389.5001023319996,2061.9830456331288,16.750384266839056,3.0009049181949417,0.15651928851888788,0.1813801799800819,0.3089591135658709,4152,0.02327078919581793,2427048,6,236.52639436721802
