feature,feat_idx,baseline_rmse,shuffled_rmse_mean,shuffled_rmse_std,importance_rmse,baseline_pcc,shuffled_pcc_mean,shuffled_pcc_std,importance_pcc
pca_cbs_knmi_full_13,28,678.9283987621022,680.4523022025166,0.20774089020638054,1.523903440414415,0.9582498918348469,0.958057866005943,2.6204078532296966e-05,0.00019202582890387454
week_of_year,7,678.9283987621022,680.4166071043416,0.32763031322431796,1.488208342239318,0.9582498918348469,0.9580525943511681,4.2086472939375376e-05,0.0001972974836788044
pca_cbs_knmi_full_05,20,678.9283987621022,680.2268709577329,0.1572158992420725,1.2984721956306657,0.9582498918348469,0.9580878616971507,1.8694381532205353e-05,0.000162030137696223
pca_cbs_knmi_full_12,27,678.9283987621022,680.2127883704626,0.10605948663101811,1.2843896083603568,0.9582498918348469,0.9581010271548978,1.3670133079550095e-05,0.00014886467994912334
pca_cbs_knmi_full_14,29,678.9283987621022,679.4528737507366,0.22766807150906326,0.5244749886343243,0.9582498918348469,0.9581728895805732,2.8896774804534034e-05,7.700225427365037e-05
temp_lag_107h,15,678.9283987621022,679.3557204359705,0.22161324970390936,0.4273216738682777,0.9582498918348469,0.9581501361624352,2.6698990186747487e-05,9.975567241171657e-05
quarter,8,678.9283987621022,679.3397917647358,0.6218791155358173,0.41139300263353107,0.9582498918348469,0.958218039254005,7.755127984877522e-05,3.185258084192899e-05
pca_cbs_knmi_full_02,17,678.9283987621022,679.070539301127,0.07695205061157921,0.14214053902480828,0.9582498918348469,0.9582317106441878,9.275806254220107e-06,1.8181190659105617e-05
ntl_images,-1,678.9283987621022,679.0252925543192,0.3813201022929433,0.09689379221697436,0.9582498918348469,0.9582328985496809,5.025022257969664e-05,1.699328516602261e-05
pca_cbs_knmi_full_15,30,678.9283987621022,678.6692071357296,0.33907701462488554,-0.25919162637262616,0.9582498918348469,0.9582733236367114,4.262947636743387e-05,-2.3431801864481905e-05
pca_cbs_knmi_full_11,26,678.9283987621022,678.3838732230507,0.17743448696595743,-0.5445255390515058,0.9582498918348469,0.958295403536718,2.338155036318334e-05,-4.5511701871170374e-05
pca_cbs_knmi_full_09,24,678.9283987621022,677.9458291630542,0.1872948936985653,-0.9825695990480199,0.9582498918348469,0.9583870286065244,2.3920843810618737e-05,-0.00013713677167748184
day_of_year,6,678.9283987621022,677.9332723124326,0.15442103612720745,-0.9951264496696695,0.9582498918348469,0.958396769671551,1.7545265477676964e-05,-0.0001468778367040846
pca_cbs_knmi_full_10,25,678.9283987621022,677.4411584890648,0.19060078494493485,-1.4872402730374006,0.9582498918348469,0.9584012172507036,2.2463264575622097e-05,-0.00015132541585671788
pca_cbs_knmi_full_04,19,678.9283987621022,677.3833299669576,0.2234408885346975,-1.5450687951446298,0.9582498918348469,0.9584528151087328,2.8327262539483268e-05,-0.00020292327388593545
pca_cbs_knmi_full_01,16,678.9283987621022,677.0193547959811,0.21822833962610877,-1.9090439661210894,0.9582498918348469,0.9585000070194749,2.509200045360589e-05,-0.0002501151846280303
humidity_lag_12h,14,678.9283987621022,676.9013092093548,0.3484398034474644,-2.027089552747384,0.9582498918348469,0.9584693530021072,4.376216211283363e-05,-0.0002194611672603486
pca_cbs_knmi_full_07,22,678.9283987621022,675.3908136407722,1.0375169710317145,-3.5375851213300393,0.9582498918348469,0.9586524784618717,0.00013172954984840194,-0.00040258662702485903
load_lag_1y,12,678.9283987621022,673.0500644550168,1.3789725738898635,-5.878334307085424,0.9582498918348469,0.9595245791533765,0.00016835130910898997,-0.0012746873185296437
